Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Goodware,0,0,0,8,42,81,12,50,0,0,10,0,0,0,0,1,0,0,1,3,0,0,11,1,3,0,0,0,7,113,106,1,66,22,343,71,568,3,153,0,0,2,58,0,0,105,0,0,0,0,0,0,0,3,6,15,0,8,20,0,2,0,0,0
Ransomware,0,0,0,4,20,113,38,166,0,0,3,21,0,0,0,0,0,1,2,3,0,5,11,0,3,0,2,0,9,250,0,0,72,14,0,71,147,0,160,0,0,0,0,0,0,0,42,0,0,10,0,0,9,2,2,0,1,12,27,0,24,0,0,0
Ransomware,0,0,0,13,0,178,2,240,0,1,2,25,76,0,0,0,0,4,0,0,821,0,31,0,0,0,0,0,0,156,0,0,0,0,0,151,262,4,158,0,0,0,0,0,0,0,2,10,0,56,0,0,0,2,31,32,0,38,0,0,0,0,0,0
Ransomware,0,0,0,0,0,398,10,135,2,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,55,0,131,0,21,0,0,0,775,11,0,22,0,35,0,15,0,0,3,0,0,34,7,11,0,0,23,0,0,0
Goodware,0,0,0,15,76,223,14,0,3,0,0,30,0,0,0,0,0,1,1,0,0,0,15,1,2,0,0,0,0,0,287,0,101,0,178,0,245,18,203,0,0,1,629,3,0,0,18,59,2,25,0,0,0,4,0,42,0,12,0,2,0,0,0,0
Goodware,0,0,18,23,37,265,0,88,0,1,2,16,160,0,0,0,0,0,9,1,0,2,25,0,0,0,3,0,2,125,251,0,34,6,208,40,0,0,144,0,0,0,275,6,0,65,17,34,4,21,0,0,6,4,0,81,7,78,20,1,15,0,0,0
Ransomware,0,0,3,0,0,81,4,46,0,0,0,0,0,0,0,0,0,0,0,9,9,0,15,0,2,0,0,0,0,0,275,0,137,0,0,0,467,119,0,0,0,0,0,10,0,155,0,0,0,0,0,0,2,4,13,19,7,12,13,1,0,0,0,0
Goodware,0,0,6,0,0,229,2,3,1,1,0,15,0,0,0,0,0,1,0,12,104,2,7,0,0,0,0,0,0,292,202,0,0,6,96,0,379,130,137,0,0,0,0,0,0,182,0,34,3,22,0,0,0,8,65,0,0,42,4,1,0,0,0,0
Goodware,0,0,0,13,49,126,38,4,0,2,13,6,152,0,0,0,0,0,7,0,0,4,12,0,2,0,2,0,2,114,251,0,42,5,14,0,0,0,6,0,0,0,0,15,0,187,25,28,3,0,0,0,0,0,30,21,1,0,25,1,0,0,0,0
Goodware,0,0,6,15,0,27,0,0,0,0,7,0,41,0,0,0,0,0,0,0,421,0,1,1,2,0,0,1,7,39,196,0,5,1,265,129,0,0,83,0,0,0,0,16,0,78,0,0,0,0,0,0,2,0,0,32,14,0,12,2,0,0,0,0
Goodware,0,0,5,38,23,135,34,46,0,0,20,17,113,0,0,0,0,1,1,8,222,2,6,0,3,0,1,1,0,263,174,0,9,0,34,0,67,28,310,0,0,0,252,0,0,206,9,41,1,0,0,0,24,2,40,35,0,53,28,0,6,0,0,0
Goodware,0,0,3,21,0,210,19,15,2,1,0,0,38,0,0,0,0,0,3,0,454,1,14,0,5,0,2,0,0,225,0,1,116,9,91,198,113,53,27,0,0,1,745,0,0,177,13,0,3,48,0,0,9,0,28,33,4,85,38,1,17,0,0,0
Goodware,0,0,0,0,0,0,20,166,0,0,0,13,71,0,0,0,0,0,0,4,872,3,9,1,0,0,0,0,0,7,224,1,113,0,181,21,609,65,0,0,0,1,0,5,0,81,0,44,1,40,0,0,29,0,12,18,0,10,4,3,0,0,0,0
Ransomware,0,0,0,0,2,13,0,0,0,0,12,0,29,0,0,0,0,0,1,0,283,3,0,0,2,0,0,0,7,0,0,0,39,14,266,55,0,46,34,0,0,0,0,15,0,67,3,41,4,31,0,0,0,0,0,45,5,79,4,0,0,0,0,0
Goodware,0,0,4,0,36,0,3,52,0,0,0,15,0,0,0,0,0,0,0,11,0,1,2,0,4,0,1,0,2,0,86,0,145,28,71,258,0,0,98,0,0,0,0,17,0,0,17,0,2,0,0,0,3,5,50,35,0,22,0,0,36,0,0,0
Goodware,0,0,0,6,52,149,11,71,1,0,0,10,126,0,0,0,0,4,0,3,0,1,13,0,0,0,0,0,0,183,72,0,185,0,44,70,0,164,196,0,0,1,0,11,0,0,3,48,0,0,0,0,25,0,30,1,10,72,13,3,4,0,0,0
Goodware,0,0,19,31,29,154,19,132,1,1,3,0,112,0,0,0,3,4,11,8,0,0,10,2,5,0,0,0,7,142,0,0,271,0,18,66,276,0,275,0,0,0,1382,9,0,0,0,23,4,0,0,0,13,5,0,66,0,119,33,2,8,0,0,0
Ransomware,0,0,0,46,13,0,24,75,0,1,0,8,0,0,0,0,0,1,3,0,0,3,10,0,2,0,1,0,0,171,319,0,33,11,177,89,89,0,0,0,0,1,312,2,0,150,22,28,1,40,0,0,0,8,17,0,5,41,23,0,18,0,0,0
Goodware,0,0,17,18,76,0,0,16,5,0,0,31,28,0,0,0,0,1,3,4,511,2,5,0,1,0,2,2,0,135,0,0,29,0,394,69,274,0,276,0,0,0,0,1,0,139,9,56,3,31,0,0,22,9,52,22,0,71,32,1,1,0,0,0
Goodware,0,0,20,0,0,158,16,6,5,0,6,7,57,0,0,0,0,0,0,8,22,0,8,0,6,0,1,0,9,33,49,0,18,10,51,0,374,0,195,0,0,0,0,2,0,320,4,0,2,10,0,0,37,0,11,18,0,87,25,1,5,0,0,0
Ransomware,0,0,4,0,0,118,27,64,1,1,0,16,0,0,0,0,0,0,0,5,0,3,3,0,5,0,0,1,0,14,473,0,11,18,0,220,436,37,64,0,0,1,0,4,0,67,42,30,2,14,0,0,20,3,67,32,0,21,7,0,34,0,0,0
Ransomware,0,0,14,0,125,61,14,103,2,1,9,7,138,0,0,0,0,1,0,0,0,2,7,0,3,0,0,0,0,329,0,0,0,15,48,0,472,17,50,0,0,0,860,0,0,297,13,19,2,40,0,0,2,3,53,0,6,1,17,0,0,0,0,0
Ransomware,0,0,0,25,33,318,0,98,2,1,0,9,0,0,0,0,1,1,0,7,626,0,9,0,3,0,0,0,2,49,0,0,92,16,22,0,304,48,10,0,0,0,0,9,0,123,0,23,0,0,0,0,0,6,11,61,0,43,7,1,0,0,0,0
Ransomware,0,0,0,13,0,0,11,26,3,0,0,14,0,0,0,0,0,1,0,3,0,0,8,0,0,0,0,1,0,225,175,0,11,7,151,2,135,0,0,0,0,1,338,5,0,0,37,0,1,7,0,0,0,0,29,9,0,15,4,1,0,0,0,0
Goodware,0,0,0,27,24,0,0,33,7,0,3,17,0,0,0,0,0,1,0,3,0,0,11,2,0,0,0,0,0,83,326,0,106,6,89,244,435,84,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,13,0,87,0,51,0,1,11,0,0,0
Ransomware,0,0,9,4,103,154,19,74,5,2,8,0,129,0,0,0,0,0,1,1,430,4,17,0,1,0,0,0,0,255,0,0,21,15,0,17,420,0,88,0,0,0,212,21,0,250,0,0,1,0,0,0,17,1,0,54,0,57,2,2,20,0,0,0
Ransomware,0,0,8,0,30,0,20,5,3,0,10,18,0,0,0,0,0,1,0,0,367,3,7,1,0,0,2,0,0,0,0,1,74,14,226,0,0,77,20,0,0,0,279,9,0,0,38,0,2,26,0,0,1,0,57,0,3,17,8,0,18,0,0,0
Goodware,0,0,32,19,80,0,0,91,2,0,5,0,77,0,0,0,0,0,4,7,199,0,3,2,1,0,0,0,0,253,41,0,54,18,170,0,182,24,0,0,0,1,0,10,0,270,3,46,1,29,0,0,17,2,6,44,0,58,0,1,5,0,0,0
Ransomware,0,0,1,12,0,266,4,107,5,0,0,12,0,0,0,0,0,1,3,12,185,0,2,2,0,0,2,0,0,0,0,1,179,0,28,0,0,74,110,0,0,1,82,5,0,9,0,13,0,28,0,0,10,0,49,17,6,7,23,0,15,0,0,0
Ransomware,0,0,0,0,28,198,13,0,3,0,0,7,109,0,0,0,1,0,0,0,394,3,5,0,0,0,3,0,10,328,460,0,91,10,203,12,562,5,317,0,0,0,0,9,0,0,17,17,1,20,0,0,0,5,14,33,8,38,0,0,19,0,0,0
Ransomware,0,0,25,11,0,121,3,0,0,0,0,0,91,0,0,0,0,0,6,0,0,6,14,0,0,0,2,0,0,0,8,0,0,8,160,19,370,70,222,0,0,0,0,23,0,0,26,24,2,32,0,0,2,3,50,6,0,6,0,2,0,0,0,0
Goodware,0,0,27,0,38,5,0,34,4,0,20,27,0,0,0,0,0,1,2,15,20,0,18,2,5,0,0,0,1,196,248,0,146,21,6,53,133,73,76,0,0,0,736,9,0,245,27,53,2,4,0,0,5,6,80,98,7,76,22,3,17,0,0,0
Ransomware,0,0,3,39,72,0,0,0,0,0,10,0,27,0,0,0,0,0,6,6,282,0,9,0,0,0,0,0,0,174,0,0,74,8,138,8,360,0,0,0,0,0,322,9,0,47,3,11,4,0,0,0,0,2,0,45,0,0,0,0,3,0,0,0
Ransomware,0,0,16,10,0,172,12,9,0,0,0,19,62,0,0,0,0,1,0,2,451,2,0,0,2,0,1,2,2,0,124,0,104,16,162,0,86,0,105,0,0,0,0,0,0,121,23,24,2,8,0,0,0,0,10,29,0,28,15,0,12,0,0,0
Goodware,0,0,9,1,0,0,19,102,0,0,1,35,0,0,0,0,0,0,3,6,367,3,1,0,3,0,3,0,0,127,0,0,136,14,172,24,562,0,0,0,0,0,0,13,0,59,26,2,1,3,0,0,10,2,0,14,2,8,14,2,15,0,0,0
Ransomware,0,0,0,0,16,0,0,0,2,0,9,0,131,0,0,0,0,0,7,5,356,0,0,0,3,0,0,0,8,135,0,0,0,2,0,8,0,31,0,0,0,0,0,17,0,0,20,0,0,0,0,0,0,2,0,31,3,54,0,0,0,0,0,0
Ransomware,0,0,0,21,86,23,17,75,5,0,0,19,0,0,0,0,0,0,0,4,288,0,0,1,0,0,2,2,6,122,536,0,39,2,94,64,214,101,0,0,0,1,0,3,0,96,17,0,0,8,0,0,0,1,2,30,7,93,6,2,14,0,0,0
Goodware,0,0,8,0,43,75,23,0,0,0,8,45,84,0,0,0,0,0,2,3,159,4,13,0,2,0,0,4,0,13,126,1,135,17,79,0,301,0,0,0,0,0,0,0,0,0,0,103,3,25,0,0,24,1,9,9,3,63,16,2,0,0,0,0
Ransomware,0,0,11,26,0,43,45,0,1,0,11,16,0,0,0,0,0,2,0,0,219,0,0,0,2,0,1,0,4,33,0,0,63,11,0,0,789,0,128,0,0,0,0,7,0,0,42,49,2,0,0,0,8,0,1,55,1,14,0,0,6,0,0,0
Ransomware,0,0,17,0,4,130,0,34,0,0,0,0,73,0,0,0,0,0,10,7,0,0,12,2,6,0,0,0,0,195,312,0,0,7,0,103,22,0,104,0,0,0,505,2,0,0,0,20,1,0,0,0,8,0,40,10,0,2,0,0,12,0,0,0
Goodware,0,0,21,16,0,87,23,0,0,0,0,18,77,0,0,0,0,4,0,8,154,0,15,2,4,0,2,0,7,56,33,0,9,7,307,200,4,44,0,0,0,0,0,0,0,340,0,18,0,47,0,0,2,0,39,31,10,1,0,2,10,0,0,0
Ransomware,0,0,0,0,28,0,1,80,3,0,2,18,121,0,0,0,0,1,0,6,116,4,19,1,0,0,5,0,4,0,40,0,0,15,191,155,0,29,0,0,0,0,0,0,0,122,0,0,1,67,0,0,0,1,54,12,0,0,10,2,0,0,0,0
Goodware,0,0,0,0,0,12,22,0,2,1,4,42,34,0,0,0,3,3,0,13,331,0,16,1,2,8,4,1,1,272,0,0,70,11,229,22,272,0,195,0,0,0,494,0,0,0,8,66,1,4,0,0,9,10,70,0,0,121,51,0,12,0,0,0
Ransomware,0,0,0,0,43,71,24,170,0,1,9,5,0,0,0,0,0,0,5,6,0,0,10,1,2,0,0,0,0,0,282,0,113,0,0,0,374,0,149,0,0,1,468,10,0,0,0,0,0,0,0,0,1,7,0,1,2,67,0,0,51,0,0,0
Ransomware,0,0,0,0,2,0,11,0,1,0,0,11,117,0,0,0,0,0,0,0,0,4,14,0,4,0,2,0,0,0,468,1,50,10,49,51,0,0,0,0,0,0,238,0,0,5,0,1,2,0,0,0,15,0,65,44,3,3,8,0,0,0,0,0
Ransomware,0,0,0,26,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,4,313,2,11,0,5,0,0,1,1,0,185,0,137,0,144,103,190,0,22,0,0,1,270,0,0,404,14,0,1,0,0,0,0,7,0,39,0,105,10,0,7,0,0,0
Goodware,0,0,8,2,10,0,0,52,2,0,5,0,0,0,0,0,0,0,0,7,151,3,12,0,4,0,3,0,0,106,555,0,0,1,168,19,81,128,0,0,0,0,0,6,0,127,18,15,2,39,0,0,0,4,0,0,7,58,14,0,9,0,0,0
Ransomware,0,0,9,0,18,4,17,127,0,1,2,0,0,0,0,0,0,4,0,6,387,0,0,0,0,0,0,1,0,218,38,0,0,1,202,143,368,6,0,0,0,0,107,18,0,0,0,28,0,80,0,0,0,0,24,0,3,15,9,0,12,0,0,0
Ransomware,0,0,0,1,0,81,5,68,0,0,0,20,1,0,0,0,0,3,0,2,0,5,11,0,2,0,1,0,0,260,148,1,0,3,177,41,0,1,154,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0
Goodware,0,0,2,13,10,91,40,32,0,0,0,15,0,0,0,0,0,1,0,0,342,0,11,1,0,0,0,1,3,169,94,1,207,13,0,149,481,31,278,0,0,0,564,8,0,0,0,0,2,12,0,0,2,5,36,70,3,25,28,1,7,0,0,0
Goodware,0,0,0,20,0,0,9,119,2,0,0,12,76,0,0,0,0,1,5,4,592,0,3,0,6,0,2,2,5,88,119,0,19,14,0,23,347,0,145,0,0,0,180,0,0,0,2,102,0,0,0,0,13,3,0,60,0,19,0,2,14,0,0,0
Ransomware,0,0,0,0,0,0,34,0,0,0,0,9,12,0,0,0,0,2,6,11,195,0,3,1,2,0,0,1,7,125,47,1,0,0,120,0,0,0,0,0,0,1,340,2,0,171,4,39,0,69,0,0,0,0,0,24,0,0,0,0,13,0,0,0
Ransomware,0,0,3,11,72,318,0,96,0,1,0,23,209,0,0,0,0,0,0,3,586,0,10,0,3,0,0,1,1,0,0,0,215,2,0,92,284,171,0,0,0,0,474,4,0,149,13,0,2,29,0,0,19,13,47,12,4,46,0,1,0,0,0,0
Ransomware,0,0,11,8,76,239,6,50,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,59,0,43,4,0,62,0,100,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,3,0,0,1,6,26,0,0,0,0,0
Ransomware,0,0,0,0,45,230,27,0,1,0,0,7,77,0,0,0,0,0,10,13,92,0,14,0,8,0,0,0,0,45,170,1,42,0,247,0,0,103,0,0,0,0,75,0,0,0,2,31,3,0,0,0,0,0,16,0,0,25,0,0,11,0,0,0
Ransomware,0,0,3,36,94,167,10,33,0,0,3,2,77,0,0,0,0,0,0,1,453,2,0,0,0,0,0,1,2,88,0,0,24,20,83,0,0,0,0,0,0,0,374,20,0,0,24,0,0,0,0,0,10,0,23,0,8,64,0,0,0,0,0,0
Ransomware,0,0,22,0,85,0,0,122,0,2,7,17,0,0,0,0,0,0,0,7,403,0,0,1,1,0,1,0,2,24,263,0,19,8,40,0,204,0,23,0,0,1,0,1,0,197,28,0,1,0,0,0,7,4,27,12,0,3,5,0,16,0,0,0
Ransomware,0,0,0,11,60,0,0,111,0,1,7,1,122,0,0,0,0,1,0,11,196,0,4,0,0,0,0,0,0,50,0,0,169,10,120,180,0,72,0,0,0,0,0,10,0,0,13,0,0,51,0,0,0,2,0,10,5,0,7,0,0,0,0,0
Ransomware,0,0,0,14,49,0,19,130,4,0,8,0,0,0,0,0,0,2,6,4,480,0,0,0,2,0,0,0,0,147,108,0,68,2,0,161,0,67,0,0,0,0,0,21,0,387,15,69,0,63,0,0,0,0,23,0,0,0,10,0,37,0,0,0
Ransomware,0,0,2,5,89,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,72,4,4,0,5,0,3,0,2,0,0,0,0,8,42,0,288,8,0,0,0,0,470,5,0,174,11,0,2,6,0,0,0,4,0,78,5,23,7,0,1,0,0,0
Ransomware,0,0,0,0,0,0,11,97,0,0,0,14,35,0,0,0,0,0,0,8,82,0,20,0,2,0,1,1,8,87,0,0,0,12,204,54,22,116,179,0,0,0,0,11,0,0,0,69,1,4,0,0,7,9,42,34,0,21,26,0,0,0,0,0
Ransomware,0,0,11,4,46,185,0,0,1,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,2,0,1,0,3,0,18,1,0,0,0,56,0,11,15,0,0,0,831,0,0,34,0,22,1,8,0,0,12,0,52,2,10,0,3,2,6,0,0,0
Ransomware,0,0,13,21,16,25,0,0,0,0,3,25,0,0,0,0,0,0,0,0,127,0,5,1,0,0,1,1,0,0,0,1,70,4,0,0,0,0,73,0,0,0,287,3,0,0,0,36,1,35,0,0,0,1,0,0,7,20,40,0,0,0,0,0
Goodware,0,0,9,16,33,323,36,182,2,0,0,14,0,0,0,0,0,3,0,3,316,0,12,1,2,0,5,0,5,120,89,1,60,0,261,62,53,9,147,0,0,1,747,5,0,44,16,0,3,45,0,0,16,7,35,12,0,130,20,2,0,0,0,0
Ransomware,0,0,8,16,15,246,26,42,0,0,9,0,0,0,0,0,0,3,0,0,572,1,0,0,4,0,1,4,0,0,0,0,74,0,194,18,476,9,0,0,0,0,586,4,0,42,7,0,1,15,0,0,6,6,0,28,0,0,23,0,9,0,0,0
Goodware,0,0,6,12,0,199,15,0,0,0,0,0,78,0,0,0,0,3,4,5,0,2,16,2,1,0,2,0,0,100,0,1,139,0,64,128,0,36,0,0,0,0,306,0,0,252,22,0,0,32,0,0,0,5,8,14,7,2,5,0,17,0,0,0
Goodware,0,0,2,25,25,0,30,0,0,0,6,11,0,0,0,0,0,0,8,0,739,0,17,0,3,0,0,2,0,193,25,0,120,11,181,62,472,86,107,0,0,0,666,8,0,463,17,99,2,23,0,0,19,1,9,67,0,36,6,1,15,0,0,0
Goodware,0,0,7,12,0,0,4,0,1,0,0,22,93,0,0,0,0,0,5,9,0,0,7,1,0,0,2,1,3,94,170,0,127,11,107,0,249,119,319,0,0,1,7,4,0,0,28,0,4,0,0,0,3,5,71,0,4,31,23,0,1,0,0,0
Ransomware,0,0,6,13,10,199,49,45,2,0,0,0,130,0,0,0,0,0,0,14,0,9,11,0,3,0,0,1,0,232,242,0,0,0,0,112,28,0,313,0,0,0,425,24,0,0,23,15,1,24,0,0,7,0,7,28,7,0,19,0,25,0,0,0
Goodware,0,0,0,3,26,0,0,28,0,0,0,20,75,0,0,0,0,3,2,7,917,0,4,2,4,0,0,0,0,248,85,1,71,2,0,0,474,135,177,0,0,0,0,10,0,61,0,10,2,7,0,0,10,2,17,16,1,34,12,0,0,0,0,0
Goodware,0,0,0,18,10,98,37,67,2,2,6,0,0,0,0,0,0,0,0,6,0,2,5,0,0,0,0,1,1,324,0,0,0,13,106,97,157,0,146,0,0,0,274,17,0,4,6,82,0,51,0,0,3,0,0,34,0,154,23,0,17,0,0,0
Ransomware,0,0,0,2,28,0,25,3,0,2,18,2,7,0,0,0,0,1,0,8,0,3,17,0,1,0,1,0,0,320,374,0,17,13,126,85,412,111,146,0,0,0,327,1,0,0,28,22,0,47,0,0,30,6,0,51,0,0,0,2,0,0,0,0
Ransomware,0,0,5,0,56,0,0,0,0,0,0,0,54,0,0,0,0,0,0,4,0,1,23,0,2,0,2,1,11,85,194,0,0,8,0,0,0,0,60,0,0,0,0,0,0,144,23,33,5,48,0,0,7,0,0,57,0,63,12,0,0,0,0,0
Ransomware,0,0,0,17,0,346,0,0,2,1,12,0,93,0,0,0,0,4,4,3,11,0,3,1,3,0,0,0,0,108,0,0,22,12,77,69,0,74,43,0,0,0,0,4,0,0,17,0,2,34,0,0,5,0,31,21,1,53,10,2,0,0,0,0
Goodware,0,0,0,6,23,8,21,146,0,0,0,5,55,0,0,0,0,3,3,0,809,0,7,1,1,0,0,0,5,72,119,0,57,0,231,0,0,25,311,0,0,1,766,1,0,107,0,10,3,32,0,0,3,7,31,25,0,0,39,2,0,0,0,0
Ransomware,0,0,10,0,0,144,0,1,0,2,0,7,0,0,0,0,0,0,5,6,327,0,0,1,0,0,0,0,0,61,0,0,0,8,0,0,216,87,271,0,0,0,525,6,0,0,5,0,0,0,0,0,0,9,0,0,0,0,18,0,47,0,0,0
Ransomware,0,0,6,0,42,0,0,0,0,1,5,14,0,0,0,0,1,0,1,4,271,0,9,0,2,0,0,1,0,194,0,0,0,0,0,96,209,0,0,0,0,0,0,3,0,90,0,57,0,8,0,0,0,3,28,6,6,116,0,1,22,0,0,0
Ransomware,0,0,1,0,23,0,0,165,1,0,0,0,0,0,0,0,0,0,2,7,164,4,6,0,4,0,3,0,1,0,342,0,55,13,0,0,0,34,196,0,0,0,4,0,0,0,11,44,0,0,0,0,5,2,0,0,0,46,11,0,39,0,0,0
Goodware,0,0,0,38,0,0,7,106,0,0,0,4,136,0,0,0,0,0,3,0,0,0,14,0,5,0,0,2,0,253,0,0,30,14,170,182,273,0,0,0,0,0,21,0,0,170,7,70,1,16,0,0,20,1,41,27,10,52,44,0,5,0,0,0
Goodware,0,0,12,0,0,30,24,0,0,0,12,1,0,0,0,0,0,0,0,10,379,0,19,0,2,0,5,0,0,25,147,0,50,0,0,53,145,0,5,0,0,0,0,12,0,87,0,9,0,69,0,0,0,3,0,0,0,63,18,3,0,0,0,0
Goodware,0,0,4,0,0,273,0,85,4,2,6,13,63,0,0,0,0,0,6,3,138,3,2,0,2,0,0,0,0,0,0,0,106,0,205,106,0,41,256,0,0,0,0,14,0,0,36,99,2,0,0,0,0,6,45,2,0,116,0,1,20,0,0,0
Goodware,0,0,17,30,0,170,0,83,5,0,6,6,0,0,0,1,0,0,0,3,461,0,0,1,4,0,0,1,2,334,61,0,178,10,0,127,0,94,212,0,0,1,11,0,0,115,40,45,4,52,0,0,4,4,8,22,3,76,0,0,26,0,0,0
Ransomware,0,0,0,5,0,234,5,0,1,0,0,2,7,0,0,0,0,1,0,4,857,2,2,0,0,0,1,1,1,195,165,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,3,54,0,0,18,0,57,0,0,0,14,0,0,0,0,0
Ransomware,0,0,13,6,0,154,0,0,0,0,0,14,69,0,0,0,0,2,1,5,57,0,15,3,4,0,0,0,0,57,406,0,142,0,80,36,0,0,159,0,0,0,912,5,0,137,20,33,2,9,0,0,0,4,49,0,0,36,0,0,0,0,0,0
Goodware,0,0,9,29,11,104,2,92,2,0,12,11,180,0,0,0,0,1,0,8,469,0,0,1,3,0,2,0,0,10,0,1,0,11,65,0,0,66,75,0,0,0,0,0,0,310,2,13,1,0,0,0,11,5,6,0,9,0,7,0,21,0,0,0
Ransomware,0,0,8,0,16,29,8,125,6,1,0,14,11,0,0,0,0,0,1,3,0,0,28,0,0,0,0,0,0,139,98,1,188,17,220,91,0,13,0,0,0,0,175,5,0,0,0,65,0,46,0,0,21,4,16,24,0,0,2,1,46,0,0,0
Goodware,0,0,21,0,0,218,19,1,3,0,17,14,0,0,0,0,1,1,4,7,89,1,15,1,6,0,2,0,0,182,173,0,218,8,316,231,514,0,0,0,0,0,559,3,0,0,23,0,2,0,0,0,12,1,66,0,1,64,26,0,9,0,0,0
Ransomware,0,0,0,26,0,258,3,0,4,1,12,14,0,0,0,0,0,0,0,4,0,1,4,0,1,0,3,0,5,0,453,1,0,11,83,123,0,132,0,0,0,0,347,4,0,19,0,1,2,38,0,0,16,4,0,29,0,46,7,0,3,0,0,0
Ransomware,0,0,0,20,46,273,13,0,0,0,0,46,10,0,0,0,0,1,3,0,549,0,15,1,0,0,0,1,0,125,0,0,93,0,0,29,324,0,23,0,0,1,0,12,0,149,0,0,5,0,0,0,1,0,41,32,0,13,20,0,31,0,0,0
Ransomware,0,0,13,38,0,0,0,0,0,0,0,14,41,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,170,121,0,0,0,0,126,180,0,100,0,0,1,0,14,0,358,16,22,1,47,0,0,0,7,15,24,0,41,0,2,0,0,0,0
Goodware,0,0,0,0,0,19,17,117,0,0,18,10,155,0,0,0,0,1,0,7,440,0,32,1,3,0,0,0,0,108,0,0,122,7,171,0,0,47,69,0,0,0,0,0,0,0,33,43,1,19,0,0,13,3,69,0,0,79,21,3,0,0,0,0
Goodware,0,0,2,16,0,222,0,62,1,1,0,23,0,0,0,0,0,1,4,0,86,0,14,1,3,0,0,0,4,191,80,0,118,9,89,37,278,0,0,0,0,1,0,2,0,105,0,0,0,54,0,0,8,8,48,0,0,23,15,1,9,0,0,0
Goodware,0,0,0,0,0,39,17,0,3,0,0,22,65,0,0,0,0,0,7,0,0,0,0,0,7,0,1,0,0,68,0,0,136,9,140,134,25,0,184,0,0,0,716,12,0,296,0,31,5,24,0,0,0,5,0,53,1,50,13,0,1,0,0,0
Goodware,0,0,0,11,0,3,22,101,0,0,9,0,74,0,0,0,0,0,0,4,463,2,2,1,4,0,2,0,0,130,0,0,86,21,283,93,300,14,0,0,0,1,0,0,0,0,2,49,3,0,0,0,1,3,107,0,0,64,10,0,0,0,0,0
Goodware,0,0,3,54,63,67,0,0,5,0,1,0,0,0,0,0,0,0,0,12,0,2,15,1,4,0,0,2,0,91,0,0,13,23,136,0,0,67,68,0,0,1,0,8,0,53,9,0,0,0,0,0,0,0,43,13,2,25,12,0,20,0,0,0
Ransomware,0,0,0,32,46,90,0,135,4,0,3,8,0,0,0,0,0,0,12,5,521,3,5,0,7,0,0,1,0,0,285,0,80,0,86,71,357,0,37,0,0,0,0,9,0,25,0,29,2,8,0,0,0,0,3,0,0,16,40,0,6,0,0,0
Goodware,0,0,0,3,26,131,0,79,0,0,5,4,85,0,0,0,0,3,3,10,17,0,22,0,0,0,1,0,2,220,174,0,86,15,25,0,294,46,183,0,0,0,237,0,0,153,2,26,2,60,0,0,0,0,2,11,0,0,3,0,25,0,0,0
Goodware,0,0,3,0,0,0,0,0,3,0,3,21,84,0,0,0,0,0,4,6,0,0,16,1,1,0,0,1,3,0,39,1,163,13,0,79,102,66,18,0,0,0,180,4,0,0,28,35,2,0,0,0,0,9,67,5,7,81,19,0,23,0,0,0
