Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Goodware,26,0,0,4606,0,0,106,354,10,0,0,34,63,0,0,0,1,11,12,26,0,32,17,0,0,8,0,11,0,457,10633,1,0,191,0,372,0,511,106,0,0,174,1609,0,0,0,66,0,0,74,0,0,11,26,0,93,0,909,0,0,80,1,0,0
Goodware,0,0,3,38,273,0,1,0,0,0,42,36,133,1,0,2,1,1,0,18,0,0,53,0,5,0,0,17,0,305,364,0,0,66,6606,372,0,0,0,0,0,77,0,0,0,0,0,0,0,3,0,0,3,14,0,813,0,44,0,0,42,0,0,0
Goodware,0,0,0,11,0,0,10,0,1,0,3,5,0,0,0,1,1,9,6,11,2697,20,35,1,4,8,0,11,0,0,0,0,191,290,503,209,0,146,246,0,2,79,251,0,0,0,83,0,12,91,5,0,0,29,156,145,0,0,12,2,900,1,0,0
Goodware,0,0,0,102,240,125,37,8652,4,0,600,59,0,2,0,3,1,0,0,9,0,1,0,1,1,7,0,0,282,0,1155,0,164,3095,323,228,0,447,0,8,0,69,0,0,0,0,11,0,0,0,1,0,265,0,0,82,0,0,0,2,46,0,0,0
Ransomware,1,0,0,68,125,0,0,304,0,11,0,0,27,0,0,1,5,3,0,20,2217,11,28,3,2,0,0,8,0,522,1376,0,0,10,0,525,183,121,456,0,0,2,0,12,0,0,148,169,0,35,0,0,24,23,0,100,0,348,2,0,372,0,0,4
Goodware,0,0,0,118,0,0,0,0,2,0,0,73,365,0,2,0,1,9,19,23,0,14,39,1,3,0,3,8,37,396,1051,0,0,57,0,34,0,0,0,0,0,0,0,25,0,0,0,194,0,100,0,0,40,16,0,6,0,122,33,1,61,0,0,0
Goodware,0,0,0,29,173,0,25,0,8,0,499,92,0,0,0,0,1,9,0,22,0,27,53,5,6,13,0,6,0,587,1364,0,0,1282,309,517,95,176,0,0,0,63,818,0,0,504,11,0,0,882,0,0,0,0,0,120,0,0,20,0,75,0,0,4
Goodware,0,0,35,0,161,51,62,0,1,23,23,0,178,0,0,0,5,0,0,222,835,1,11,4,0,6,0,20,0,0,1042,0,1426,0,330,255,0,275,191,0,0,61,1350,0,0,0,126,27,165,0,0,2,0,14,0,34,5,0,10,0,347,0,0,0
Goodware,0,0,0,18,345,352,0,0,0,0,0,58,1306,0,0,0,1,0,0,10,0,18,27,0,0,11,1,12,0,540,1118,0,0,208,3969,151,94076,329,126,0,0,2,5,32,0,0,124,169,31,2,20,0,0,22,0,0,0,0,18,0,52,0,0,0
Ransomware,0,0,6,121,195,0,14,381,4,11,410,42,45,0,0,0,0,0,0,21,0,27,30,4,4,13,0,2,0,484,0,0,0,55,0,254,0,364,1709,2,0,1,0,31,0,0,0,122,0,3368,3,0,2063,0,3773,52,0,79,10,0,24,0,0,3
Ransomware,0,0,0,92,0,0,19,266,4,2,0,40,0,0,0,0,0,0,14,24,203,0,15,0,2,0,3,12,0,592,181,1,0,256,0,342,0,279,300,0,0,74,0,2923,0,0,144,0,0,81,4,0,32,21,19,101,484,94,0,0,391,0,0,0
Goodware,0,0,0,93,330,0,0,92,0,0,365,74,249,0,0,0,5,5,7,26,523,34,40,0,7,17,0,10,0,644,708,0,0,131,0,196,0,228,33,8,0,11,133,22,0,0,12,0,236,4991,0,0,33,0,0,0,0,57,18,0,17,0,0,3
Ransomware,0,0,0,105,309,0,0,0,2,0,5,20,150,0,0,0,1,1,1,18,0,3,22,1,0,6,11,5,0,177,923,0,0,26,12621,461,65829,191,421,0,5,45,165,0,0,0,137,0,0,7,3,0,0,0,0,101,14,0,3,0,58,0,0,7
Ransomware,0,0,0,115,166,0,3,0,0,0,1596,47,230,14,0,0,4,0,0,19,1189,25,99,3,0,10,0,9,111,192,1088,1,0,0,55,227,0,428,0,0,0,54,860,0,0,0,7155,61,305,0,5,7,0,23,0,51,0,400,17,0,156,0,0,0
Goodware,0,0,0,77,265,387,880,0,5,37,232,80,0,0,0,0,3,0,32,29,239,25,13,3,6,0,0,21,28,537,1161,16,0,344,0,280,0,319,118,0,0,9,0,2,0,0,21,197,0,56,0,0,4,31,0,207,0,0,0,0,5,0,0,0
Goodware,1,0,0,140,80,0,0,0,0,21,417,0,0,0,0,2,0,2,0,154,0,27,776,0,6,13,0,11,10,61,839,0,0,106,138,143,0,510,0,0,0,1,177,0,0,0,150,152,0,100,0,0,9,0,0,104,0,118,0,0,39,0,0,0
Goodware,1,0,0,156,262,396,0,0,0,0,334,59,0,3,0,0,1,14,4,0,682,19,27,4,6,0,0,15,49,281,1078,0,0,41,148,545,0,193,0,0,0,0,0,22,0,12,167,91,0,31,4,0,0,0,0,114,0,0,26,0,0,0,0,0
Goodware,0,0,0,19,98,0,61,209,3,0,0,104,0,0,0,0,1,0,2,7,0,24,44,6,3,0,0,0,0,402,0,1,0,249,211,129,519,156,4,0,0,2,859,36,0,14,0,0,0,0,0,0,0,19,449,0,0,0,1126,0,0,0,5,0
Ransomware,0,0,0,50,405,52,0,273,0,38,138,121,378,14,0,0,13,1,945,18,3838,0,20,6,0,7,3,21,0,569,0,0,191,43,125,241,45,0,0,0,0,0,0,2,0,0,113,16,0,0,0,0,29,20,17,80,4,45,0,0,1580,0,0,0
Goodware,0,0,0,69,239,0,0,427,3,0,9,21,280,0,0,0,0,0,6,24,0,31,1,0,8,0,0,21,0,286,1242,0,0,45,425,400,0,283,88,0,0,64,0,0,0,0,11,169,0,0,2,0,16,14,2495,85,0,0,0,0,68,0,0,7
Goodware,0,0,14,98,0,422,28,48,0,1,11,21,0,0,16,0,2,0,0,19,606,27,218,0,14,0,0,18,0,605,1182,0,0,3,308,0,0,466,2785,0,0,2,251,0,29,0,14,71,0,0,0,0,0,22,0,47,23,0,0,6,0,0,0,4
Goodware,0,0,118,78,98,0,76,518,5,111,104,0,143,0,0,1,5,0,0,3,0,21,33,0,1,0,0,16,0,0,1449,1,0,38,15,307,0,373,120,0,0,66,0,0,0,742,139,0,0,0,0,0,37,0,0,134,0,0,0,0,54,0,0,0
Ransomware,0,0,15,144,322,503,94,0,5,0,0,33,539,0,0,0,3,0,25,12,0,20,13,4,10,0,0,11,0,60813,1354,0,2151,13,0,685,266,408,0,1,0,79,656,8,0,0,101,18,109,90,4,0,2859,23,0,88,0,0,0,0,410,63,0,0
Ransomware,1,0,0,75,180,170,66,45,10,0,31,64,112,0,2,0,0,8,0,9,0,12,50,0,0,7,0,16,0,620,573,1,181,18,2546,575,0,440,495,1,0,62,670,0,4,0,21,0,0,1820,0,0,2823,17,54,142,0,0,0,0,2546,0,0,0
Goodware,0,0,0,134,0,118,0,402,0,0,0,0,439,4,0,0,7,0,0,16,0,32,30,3,0,0,0,0,5,3733,1175,0,0,42,8176,443,38,423,124,0,0,1,800,28,0,0,0,111,0,0,22,0,0,13,0,192,0,0,61,0,685,0,0,0
Goodware,1,1,11,7,118,0,3,0,1,20,0,70,211,0,0,2,6,1,0,573,0,21,31,89,0,7,0,13,0,0,0,0,0,180,350,352,302,292,298,5,0,63,0,0,20,106,100,0,0,0,0,0,25,8,5,64,0,269,0,0,27,0,5,0
Goodware,0,0,0,96,114,0,105,331,6,0,6,0,120,0,0,0,1,0,0,4,474,21,20,4,0,8,0,5,6,470,614,1,189,50,0,370,49965,230,0,0,1,3,0,27,0,136,0,2853,70,0,0,0,11,21,2740,82,0,0,0,5,4,0,0,0
Goodware,0,0,0,68,0,0,36,0,9,5,3170,100,0,3,0,0,7,9,22,22,0,25,9,5,2,7,0,1,0,390,1060,74,191,202,91,0,0,345,14052,0,0,11,278,0,0,170,8,50,0,12,0,0,24,15,14,81,0,0,0,0,112,0,0,0
Ransomware,0,0,102,117,321,128,0,0,0,1,166,24,230,0,1,1,1,0,2,26,1553,25,55,3,0,7,0,8,1,55,1061,1,0,47,0,39,410,382,61,0,0,74,0,0,0,0,73,105,8,53,0,0,0,9,4972,9,11,0,44,0,89,0,0,3
Goodware,5,0,0,95,266,564,14,281,0,18,517,64,0,0,0,0,1,0,0,27,0,9,36,4,0,0,0,10,0,3342,0,0,1910,116,0,286,0,0,3729,0,4,10,0,0,0,558,90,0,0,0,0,0,27,0,0,3,114,207,0,0,2497,0,0,0
Goodware,0,0,0,96,262,0,694,194,0,58,869,0,122,0,0,0,4,7,7,90,0,16,29,4,9,7,0,16,0,687,979,0,0,31,67,439,0,329,344,0,0,2,0,62,0,0,143,42,216,0,0,0,29,6,0,80,4,207,0,0,44,0,0,0
Ransomware,0,0,0,120,0,237,674,429,0,0,482,100,0,14,0,0,1,2,0,26,1485,6,40,4,6,0,0,15,0,497,1019,0,62,87,0,493,0,210,468,3,0,48,45,37,0,0,37,423,100,0,0,0,16,26,0,122,6,165,8,4,1,0,0,0
Ransomware,26,0,3,90,37,0,52,194,0,28,337,7,342,0,0,2,1,6,0,20,0,12,43,0,0,7,0,15,0,408,965,0,0,57,242,118,0,565,174,0,0,31,0,31,31,0,103,90,0,112,1,0,640,16,0,163,1,0,0,0,21,0,0,0
Goodware,68,0,0,54,322,7,100,205,0,0,14,84,165,2,2,1,46,0,0,0,0,373,297,6,9,0,0,0,0,2695,497,0,315,40,609,737,1053,297,0,0,0,48,1055,0,0,0,0,45,0,0,2,0,5,0,6,0,0,63,55,0,0,0,0,0
Goodware,1,0,0,56,0,0,53,2768,0,29,40,65,118,0,0,0,0,56,36,6,0,4,29,4,0,0,0,2,0,689,746,0,0,20,62,294,0,0,3,0,2,5,1985,1,0,118,115,0,0,44,0,0,32,3,0,134,8,99,23,0,59,0,0,0
Goodware,0,0,0,5,0,0,27,369,1,0,233,62,69,4,0,3,1,0,0,0,0,21,27,0,14,0,0,18,0,312,959,0,0,175,0,536,0,386,3321,0,0,3,0,0,0,0,114,0,0,0,0,0,24,853,0,199,0,139,26,0,0,0,0,0
Goodware,0,0,0,153,363,0,0,271,2,0,26,58,108,2,14,0,1,3,0,19,0,11,36,2,0,0,3,21,23,2945,719,0,0,832,2,16,0,2106,1364,0,0,3,434,27,0,0,91,88,0,0,0,0,0,848,0,111,0,0,34,0,52,0,0,0
Ransomware,5,0,0,35,0,0,38,188,0,78,86,107,0,2,0,0,6,96,0,18,0,820,23,1,0,0,0,4,9,549,891,1,0,51,95,335,0,179,192,0,0,1,675,33,0,380,0,50,14,8,0,0,278,414,0,58,0,0,28,0,0,0,5,0
Ransomware,1,0,0,0,0,0,0,307,3,1,190,65,0,1,1,0,7,0,2,11,0,10,3,26,12,0,0,6,0,308,786,1,0,31,116,0,158,0,0,1,0,77,0,8,0,177,11,0,18,38,5,3,61,3,0,0,0,0,0,0,76,0,0,0
Goodware,0,0,313,120,323,292,0,196,4,0,27,63,0,2,0,2,1,8,0,15,0,24,16,4,0,7,0,14,0,117,570,0,0,10,0,377,0,527,4258,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Ransomware,0,0,0,107,0,0,57,302,6,13,14,50,304,4,0,0,1,4,9,25,0,0,17,2,0,8,0,5,0,581,0,0,16,39,308,526,0,408,40,0,21,17,0,0,0,0,159,3434,16,21,0,0,52,20,0,212,0,0,11,0,11,63,0,0
Goodware,0,0,20,165,20,0,0,257,0,14,4,12,0,0,16,0,1,9,10,5,2133,10,173,3,8,0,0,17,1,137,1138,0,0,15,52,331,0,37,0,0,0,4,0,28,0,0,98,0,0,57,1,0,23,0,0,1233,0,0,34,5,0,0,0,0
Goodware,0,0,0,18,0,123,0,406,9,0,8,105,275,0,0,0,1,7,11,25,1193,22,0,0,86,0,3,18,0,111,507,0,0,33,222,653,0,301,16,0,1,2,0,0,0,0,136,0,0,15,0,0,28,26,333,158,0,0,0,0,0,0,0,0
Goodware,0,0,0,119,162,131,7,0,8,0,362,83,534,0,1,6,0,0,1769,6,0,11,0,4,0,0,0,0,0,6799,418,0,77,121,439,743,743,46,1500,0,0,0,355,39,0,5272,159,0,0,11,5,0,0,13,0,24,0,19,9,2,48,0,30,0
Goodware,0,0,0,121,348,343,0,147,0,74,2076,54,8,2,0,0,1,3,0,7,0,0,48,1,6,7,0,2677,0,577,194,1,0,10,89,657,0,198,286,0,0,3,0,0,0,0,114,0,0,0,0,0,136,16,0,0,0,0,0,0,0,0,0,0
Ransomware,0,0,444,77,315,349,0,287,0,18,462,95,308,0,0,0,1,5,9,20,0,26,55,4,0,10,0,8,0,650,0,1,0,264,0,380,0,263,2263,0,0,80,190,0,0,0,22,0,0,0,0,2,30,20,0,130,0,0,0,0,47,0,0,0
Ransomware,0,0,20,94,0,0,0,333,0,0,0,93,142,0,0,0,1,0,21,30,18,19,33,0,3,0,0,5,0,796,925,0,0,59,71,348,393,553,0,0,0,156,1476,430,0,0,40,169,0,2,0,0,180,128,28,0,0,136,0,0,2257,0,0,0
Ransomware,0,0,0,88,15,0,12,451,3,16,0,50,410,0,0,0,1,7,10,22,0,22,39,1,10,0,2,4,0,505,823,2,0,42,92,90,0,362,642,0,0,0,0,0,4,0,0,38,23,20,0,0,0,27,13,575,0,0,9,1,23,1,0,0
Goodware,0,0,0,148,147,0,0,234,0,11,13,99,258,0,0,2,0,9,0,4,0,23,43,2,12,8,0,0,0,147,1207,0,6295,46,139,342,0,431,1990,0,0,2,1059,0,0,251,73,21,0,92,0,0,7,2,0,0,0,0,23,0,348,0,0,0
Ransomware,0,0,0,16,153,0,57,557,0,12,359,101,0,0,0,0,1,0,0,82,129,21,10,4,0,0,0,14,0,632,716,0,0,37,0,190,0,422,0,5,0,87,0,0,0,0,0,108,55,69,4,0,38,0,0,0,0,0,0,0,0,0,5,0
Goodware,0,0,0,117,0,0,0,364,0,0,0,27,0,16,1,2,0,0,7,21,1256,30,223,0,8,0,0,11,0,263,1155,1,0,0,78,3447,300,514,338,0,0,2,1207,33,0,0,110,0,0,0,0,0,0,3,2631,30,0,0,3,0,87,0,0,0
Goodware,0,0,0,62,61,0,65,278,8,0,229,22,254,0,0,0,18,36,24,13,249,6,233,2,0,0,0,16,0,501,182,1,0,34,0,266,450,388,0,1,0,65,1561,0,0,0,0,166,5,19,0,0,1425,18,0,127,229,3,0,0,33,0,0,0
Ransomware,0,0,0,120,363,547,0,310,0,1,1397,67,0,0,0,0,3,3,0,12,0,19,41,1,4,0,0,3,0,279,1074,0,115,822,20,15,0,276,1924,0,0,14,78,0,0,0,44,117,3,34,4,0,1056,0,7,0,12,0,18,0,1,0,0,0
Goodware,0,0,144,73,304,326,13,0,1,31,27,76,194,0,0,0,0,2,0,11,946,12,51,4,0,0,0,15,4,0,658,47,0,19,190,85,0,225,0,3,0,60,0,0,0,75,13568,0,0,0,0,1,42,9,0,1,0,22,22,0,0,0,0,0
Goodware,0,0,0,47,0,2509,5557,391,4,1,13,77,388,0,16,0,5,0,14,14,0,8,0,6,0,0,0,16,0,456,419,0,0,106,0,0,1226,247,357,0,0,1,2311,0,4,0,6,36,0,32,1,17,32,28,0,111,0,0,0,0,416,0,0,7
Ransomware,0,0,0,47,20,0,115,347,9,0,0,45,0,0,0,2,5,0,19,27,0,23,15,4,0,7,0,544,0,787,619,0,0,33,0,720,0,214,46,0,0,16,0,23,0,0,0,46,3,61,5,0,26,11,0,76,0,14,28,0,92,0,0,0
Goodware,0,0,0,80,330,0,0,163,0,8,419,87,68,0,0,2,6,0,13,28,0,14,26,4,0,0,0,14,0,386,656,0,220,26,136,225,0,383,299,4,0,40,0,0,0,0,0,0,1,0,0,0,0,23,90,370,0,0,0,0,89,0,0,0
Goodware,0,0,22,0,354,488,0,228,0,1,18,23,358,0,0,0,1,0,0,7,0,8,0,0,10,7,0,2677,0,2320,197,0,0,189,13,600,0,56,181,0,0,14,0,0,0,0,76,1449,0,0,0,0,9,10,0,156,0,0,0,5,0,0,0,0
Ransomware,0,0,0,143,77,0,0,15,4,26,355,52,373,0,0,1,0,5,24,17,0,16,31,4,0,6,1,0,0,695,1581,1,0,206,420,409,58,476,176,0,0,2,0,40,0,0,0,121,0,47,0,0,5,16,45,113,7,0,42,0,58,0,0,0
Goodware,4,0,253,22,273,0,0,0,3,0,16,105,285,0,0,0,0,6,0,28,0,15,53,2,8,7,0,3,0,365,867,1,0,144,594,208,3202,125,43,0,0,10,870,0,0,0,0,110,2,0,6,1,182,18,105,118,0,0,0,0,2785,0,0,3
Goodware,0,0,0,133,192,0,0,506,0,0,0,54,334,0,0,0,1,0,0,438,0,15,21,0,12,0,0,11,20,0,178,0,0,207,4,660,100,19,2208,0,0,53,2541,3,0,544,180,0,13,12,0,0,48,14,0,52,0,0,0,0,0,0,0,0
Ransomware,0,0,0,114,408,258,70,372,0,1,358,0,501,0,4,0,1,0,0,0,0,2,42,6,0,0,0,3,27,418,1208,0,0,54,0,720,5590,315,0,4,0,62,0,4,0,0,82,69,0,0,0,0,46,8,0,208,0,0,51,5,0,0,0,0
Goodware,5,0,0,99,16,0,0,221,3,0,0,108,132,0,0,0,1,6,0,17,0,35,2105,6,14,0,1,2677,4,0,271,0,0,44,0,743,0,430,538,2,0,1,0,0,0,0,59,0,0,0,1,0,14,22,109,175,0,0,0,0,0,8,0,0
Goodware,4,0,0,115,0,562,0,509,0,0,466,77,247,0,1,0,6,3,12,26,0,12,33,2,6,0,1,21,0,133,717,0,0,48,0,170,0,159,658,0,0,71,0,35,0,0,31,137,53,46,0,0,35,21,0,768,12,0,22,1,0,0,0,7
Ransomware,0,0,0,109,56,550,0,394,5,6,20,90,448,2,0,17,6,7,0,21,0,13,28,5,0,0,11,12,12,696,325,0,0,2404,13,0,0,263,4407,10,0,9,0,4,0,0,0,32,0,0,0,0,196,17,54,198,2051,0,0,0,0,0,0,0
Goodware,26,0,42,95,230,77,0,75,0,0,0,74,0,0,0,0,1,9,10,9,2397,16,46,5,4,7,0,8,0,235,645,0,0,234,0,362,15,128,0,1,0,3,230,0,0,362,0,2567,0,0,0,0,137,26,0,0,0,0,20,2,11,0,5,4
Goodware,0,0,4,90,221,0,0,349,7,0,89,60,0,0,14,0,1,3,0,18,0,16,21,1,9,24,0,14,0,220,962,1,0,33,0,239,858,466,574,0,0,15,0,0,0,0,0,118,0,0,0,0,47,2,0,0,0,0,0,0,522,0,0,0
Goodware,0,0,261,68,421,1033,55,0,5,20,0,100,178,0,0,0,0,0,16,18,0,29,35,1,0,0,0,7,0,276,469,0,57,1263,21692,225,0,256,125,0,0,3,0,0,0,0,4,23,170,0,7,0,22,11,2818,440,0,0,14,0,14,0,0,0
Ransomware,0,0,0,42,79,0,0,121,1,11,3,95,0,2,0,0,13,4,0,3,611,12,21,5,0,10,2,12,0,267,326,0,0,40,0,304,225,170,1157,0,8,15,1276,19,0,0,72,155,0,65,0,43,7,14,0,93,14,0,0,0,0,0,30,0
Ransomware,0,6,0,120,0,0,109,363,0,16,247,54,110,4,0,0,0,5,1,21,0,6,0,5,0,5,0,15,25,454,1070,0,212,30,0,616,0,239,0,0,0,0,0,0,0,0,79,45,0,1485,3,0,62,7,84,176,0,0,53,0,0,1,0,0
Ransomware,0,0,0,0,158,280,0,589,0,0,510,28,315,0,0,0,1,0,0,26,0,0,25,0,0,8,0,13,0,0,0,0,0,592,152,0,0,91,0,0,0,65,211,0,0,0,161,2628,3,50,6,0,5,13,0,116,0,987,0,0,64,0,0,0
Ransomware,0,0,0,145,141,0,0,208,2,0,195,0,0,2,0,0,7,0,0,0,484,0,0,0,1,0,0,4,0,0,396,1,0,155,544,61,734,380,1897,0,0,11,0,0,0,0,95,0,0,0,0,0,0,7,0,66,0,0,0,0,88,0,0,0
Ransomware,0,0,0,58,277,0,0,0,0,49,0,0,340,0,0,0,1,0,100,10,0,28,51,0,3,0,7,24,7,346,1545,0,50,162,0,564,0,199,148,3,0,0,0,28,0,0,43,34,0,0,5,0,42,21,0,128,1,0,44,0,0,5,0,0
Goodware,0,0,0,135,211,250,0,0,2,5,378,92,204,0,0,0,17,0,0,20,0,23,40,2,5,6,2,15,0,243,980,2,0,50,0,463,0,0,71,4,0,38,0,2,0,0,179,2,9,0,0,0,11,13,0,24,10,0,49,0,108,8,5,0
Ransomware,0,0,0,0,0,176,14,1144,0,0,3,0,66,0,0,0,1,2,9,28,0,8,0,0,0,0,4,0,0,318,901,0,0,93,0,148,0,538,0,0,0,79,1979,9,0,0,0,310,0,115,3,0,132,24,60,115,13,32,8,0,23,0,5,0
Goodware,0,0,0,93,93,170,59,0,0,3,9,102,0,0,0,0,0,0,0,7,89612,0,613,4,0,0,0,10,0,383,0,1,0,232,221,42,0,450,54,0,0,84,1804,8,0,0,0,89,5,112,19,0,0,27,0,71,0,0,2,0,0,0,0,0
Goodware,0,0,0,129,0,0,25,285,1,0,0,5,317,4,0,6,1,3,8,12,0,11,23,5,0,0,0,17,0,788,628,2,0,597,0,421,0,375,0,0,0,1,0,1175,0,0,165,11,2,0,5,0,0,20,0,167,0,11,5,0,5024,0,0,0
Ransomware,0,0,0,159,323,113,0,404,4,40,384,36,183,0,0,0,1,0,26,27,0,25,0,5,7,0,0,12,30,29,850,0,38,35,203,434,0,375,2086,0,0,34,374,0,0,0,100,0,0,14,0,0,12,11,0,144,0,0,16,4,27,0,0,0
Ransomware,0,0,0,116,55,0,3,338,4,2,267,53,178,16,0,2,1,0,0,0,0,26,35,3,0,7,0,20,12,0,308,1,0,27,306,134,383,344,0,0,0,2,0,17,0,0,80,6,8,19,0,0,30,8,8,160,0,0,27,2,17,0,30,0
Ransomware,0,1,0,0,57,0,1135,388,4,68,0,0,194,0,0,0,1,2,17,17,0,1932,11,6,8,0,0,10,0,9743,406,1,0,178,2099,280,801,262,0,10,0,8,0,0,0,205,0,2151,6,275,19,0,0,32,8,0,0,0,0,0,59,63,0,0
Goodware,0,0,0,91,64,0,43,0,7,0,0,74,0,0,0,0,7,5,4,0,0,27,44,5,0,0,0,0,0,1625,972,1,0,0,62,0,754,406,4216,0,0,16,1136,137,0,0,65,417,18,109,5,0,0,23,0,0,0,1566,10,0,25,63,0,0
Goodware,0,0,0,0,189,0,27,450,0,0,195,96,0,0,0,0,6,0,0,25,0,23,0,0,9,0,0,15,0,254,970,0,0,0,567,126,123,426,211,0,0,15,0,0,0,0,55,256,0,0,0,0,42,139,0,64,0,0,0,0,32,0,0,0
Goodware,0,0,0,0,106,454,91,195,1,29,378,64,0,0,0,0,1,0,653,14,0,19,7,0,12,0,0,13,0,642,547,0,0,27,188,713,0,554,0,0,0,182,0,43,0,0,0,1255,0,96,0,0,7,16,0,198,0,0,0,0,0,0,0,4
Goodware,0,0,0,115,81,20,0,157,4,0,360,102,185,0,0,0,3,0,0,13,0,1932,36,5,9,7,0,20,0,83,1161,1,222,47,326,381,0,173,226,0,0,2,0,0,0,0,135,26,0,0,0,6,25,17,10,128,548,0,0,3,645,5,0,0
Goodware,0,0,0,73,245,135,4,407,0,7,0,23,0,2,0,0,1,5,5,11,2704,0,22,4,12,0,0,15,5,573,1172,0,0,2,0,100,0,0,160,0,0,15,0,7,0,0,124,0,0,16,3,0,37,17,0,158,0,0,33,0,0,5,0,0
Goodware,0,0,4,58,0,386,0,36,0,0,6,44,55,0,2,2,58,7,9,87,0,22,0,3,0,17,0,0,0,0,237,0,0,10,62,86,436,250,3949,0,0,43,0,0,0,0,67,159,0,0,0,0,30,28,109,66,0,800,0,0,0,0,0,0
Ransomware,0,0,0,114,0,0,6,283,0,0,0,41,329,2,2,2,0,1,12,27,1315,4,1,3,0,0,0,3,0,1538,326,0,0,885,0,88,810,407,380,0,0,61,0,32,0,0,67,0,0,28,0,0,0,30,0,46,0,49,32,0,29,0,0,1
Goodware,0,0,0,103,113,0,0,60,0,6,490,51,108,0,0,0,3,11,0,23,0,16,33,2,1,8,1,19,23,404,403,0,0,22,0,387,0,178,2082,0,0,0,816,0,0,0,81,18,0,0,0,0,60,20,0,159,323,200,7,0,84,0,0,0
Ransomware,0,0,0,90,427,877,0,9263,3,0,100,116,513,0,0,0,1,7,0,18,0,18,3,1,0,0,0,2677,0,374,659,0,391,56,96,245,0,347,657,1,0,2,0,15,0,0,53,107,0,0,2,0,24,2,0,0,37,0,0,0,1278,0,0,0
Ransomware,0,0,6,65,174,0,67,455,5,1,0,96,112,1,0,0,1,7,3,13,0,23,777,2,6,7,0,5,0,64852,1262,1,677,263,217,593,0,396,0,0,0,3,0,7,0,213,0,11,28,49,0,0,3,23,0,0,0,0,11,0,37,8,0,0
Goodware,0,0,0,26,77,0,5,1011,0,44,10,0,0,0,0,0,2,0,0,23,0,0,27,4,0,0,9,9,0,440,0,0,0,0,0,0,2,437,455,0,0,61,0,0,0,96806,162,0,6,0,0,0,416,6,0,89,0,0,0,0,29,0,0,0
Goodware,5,0,0,18,171,477,0,0,0,0,167,121,0,0,0,0,1,0,5,0,0,28,45,7,16,7,0,12,3,640,464,0,0,1040,58,458,0,0,264,0,0,69,0,23,0,0,81,235,17,0,0,0,0,22,174,79,1926,0,0,0,0,0,0,0
Goodware,0,0,25,66,251,361,36,94,0,135,404,2,70,0,2,0,1,11,0,12,3403,0,388,0,0,7,1,10,0,563,1033,1,0,141,1268,0,0,314,370,0,0,54,0,0,0,0,102,67,0,121,0,0,23,8,0,127,0,0,57,0,143,0,0,0
Ransomware,0,0,0,167,0,0,27,0,1,17,435,0,67,3,0,0,15,8,4,8,1144,26,33,2,0,8,0,12,0,419,0,0,13,41,65,449,0,225,14,0,0,3,54,0,0,0,5,81,0,104,0,0,22,19,48,3351,673,156,0,0,0,0,0,0
Goodware,0,0,0,33,0,5,0,349,0,3,370,3301,101,0,0,1,1,3,0,20,138,5,34,3,11,0,0,7,2,127,1020,0,0,26,49,332,0,161,0,0,0,12,0,0,0,0,1893,0,0,11,1,0,41,2222,0,157,12,0,25,0,3331,0,5,0
Goodware,0,0,172,152,101,2,53,353,0,2,10,19,0,0,14,1,1,24,1735,23,1504,33,23,4,0,7,0,17,10,167,287,0,0,45,465,153,0,475,0,10,0,2,0,0,0,0,9340,2133,0,0,0,0,29,2,0,0,0,92,0,0,67,5,0,0
Ransomware,0,0,27,149,0,578,0,0,3,0,322,34,0,0,0,2,1,0,1124,13,0,11,0,2,0,0,0,21,0,314,889,0,0,7,24,285,0,366,0,2,0,58,0,0,0,2095,0,0,0,51,2,0,0,13,0,2,1,4478,0,0,48,0,0,0
